Dates;PETR4 BZ Equity;VALE3 BZ Equity;ITUB4 BZ Equity;BBDC4 BZ Equity;SUZB3 BZ Equity;CYRE3 BZ Equity;EMBR3 BZ Equity;SOMA3 BZ Equity;SMFT3 BZ Equity;JBSS3 BZ Equity;GGBR4 BZ Equity;CPLE6 BZ Equity;RENT3 BZ Equity;IBOV Index
18/01/2023;-0,017790546;0,013048117;0,017847445;0,01492565;-0,026911003;0,025317808;-0,003674223;-0,004145084;0,024984863;-0,00508907;0,032230569;0,005181359;0,041571189;0,007057559
19/01/2023;0,029864695;0,004276252;0;0,002018164;-0,010483967;0,001387925;0,004285284;-0,014644613;0,015464226;0,006472515;0,00267405;0,009003276;-0,018119768;0,006160261
20/01/2023;0,020690393;0,002663401;-0,017847445;-0,014213437;-0,045613214;-0,00695897;-0,009205343;0,002105264;-0,001279591;-0,004618946;-0,008992051;-0,010296101;-0,030493448;-0,00783459
23/01/2023;0,015801683;0,003292796;-0,031130919;-0,043182196;-0,003399918;0,011801595;0,006146301;0,008377012;-0,040501943;0,008298803;-0,021598615;-0,005188079;0,02026536;-0,002711261
24/01/2023;-0,007117468;0,010548621;0,009049836;0,010619569;0,011218236;0,010981579;0,028392122;0,029791623;0,006644543;0,014585491;-0,003107281;0,011635555;0,033159385;0,011486501
25/01/2023;0,012700955;0,009399547;0,003519065;-0,007067167;-0,015698243;0,019601844;0;0,024988807;0,011195375;-0,001358388;-0,003390164;0,003848626;0,016354644;0,010927779
26/01/2023;-0,02785276;0,018538121;-0,005872007;0,002832863;-0,029729867;0,009327183;-0,006573074;-0,007928684;0,014304535;-0,006819758;0,022043395;0,007653099;0,001697159;-0,000809989
27/01/2023;-0,022386114;-0,027727826;-0,021429391;-0,030153038;-0,007073416;-0,015369497;-0,019371066;-0,013019713;0,011553402;-0,022607653;-0,022355712;-0,028352415;-0,007625828;-0,016436941
30/01/2023;0,005061331;-0,003573309;0,000401043;0,00508907;0,026271213;-0,00472495;-0,001223242;0,024889289;0,00127551;-0,024564296;0,00463568;-0,003929278;-0,005792151;-0,000384257
31/01/2023;0,012350601;-0,004960694;0,015516524;0,01654119;0,001727116;0,026703856;0,000611808;0,031933047;0,011406968;-0,040503219;0,009823338;0,019493795;0,012060482;0,010257173
01/02/2023;-0,013905207;-0,011172112;-0,013913959;-0,019446057;0,008377237;-0,013930574;-0,001836548;0,009478744;0,044972161;0,001492909;-0,019116287;0,003853569;-0,011545027;-0,012035315
02/02/2023;-0,04739091;-0,04732537;0,009165237;0,013723581;-0,03770742;0,007321164;0,012180419;0,010323883;-0,001205546;-0,013013197;-0,046202506;-0,029930666;0,027296833;-0,017397258
03/02/2023;0,010951235;-0,002133753;-0,0035764;-0,02248916;0,028251085;-0,040600976;-0,003031224;-0,06460077;-0,031865441;-0,008093114;0,012330713;-0,014637653;-0,03760469;-0,014791632
06/02/2023;0,039158651;-0,012557436;0,00039801;-0,003675124;-0,007586468;-0,030857988;-0,000607349;-0,033420832;-0,000622859;-0,029375985;-0,008108097;0,014637653;-0,002067427;0,00182384
07/02/2023;-0,006225701;0,006581211;-0,023350497;-0,005908437;0,002173441;-0,000712504;0,030513884;-0,017662797;-0,018868484;-0,017410094;0,014216901;-0,026775361;-0,009049519;-0,008236894
08/02/2023;0,016644472;0,003387155;0,079447199;0,047731403;-0,002391046;0,042559614;-0,019637644;0,01146443;0,022599832;0,001595321;-0,003231804;0,022804476;0,021768292;0,01948586
09/02/2023;-0,004617169;-0,003726502;-0,025144182;-0,025752496;0,007588112;0,006128722;-0,023716527;-0,092206194;-0,001863933;-0,011758553;-0,082628931;-0,025521869;-0,03263758;-0,017833507
10/02/2023;0,030011749;-0,018152219;-0,00464038;-0,085431598;0,002157498;0,028114301;-0,008032172;-0,021827403;-0,001244555;0,012820688;-0,012292881;0,013513719;0,00246299;0,000649925
13/02/2023;0,002989539;-0,001037404;0,034663535;0,034900789;0,006658815;0,027987508;-0,007472015;0,042075564;-0,011901174;0,0287752;0,009476226;0,005354765;-0,003705645;0,006990794
14/02/2023;-0,003738322;0,004487666;-0,01243188;0,009104767;0,005124931;-0,020097921;0,014888612;-0,025946182;0,010031432;-0,0108894;0,002465007;-0,021593282;-0,020349174;-0,009116142
15/02/2023;0,001497006;0,021579486;0,01467571;0,038523282;0,025860792;0,013012545;0,011022769;0,03481542;0,013630942;0,024209269;-0,004185305;0,013550343;0,020704376;0,016108313
16/02/2023;0,004105249;0,002132556;0,00744328;0,018719049;-0,008755528;-0,044275484;-0,011022769;0,014246816;0,026716829;-0,033112182;0,011151226;0,004029555;0,025629394;0,00310939
17/02/2023;-0,015387806;-0,01309126;-0,003342621;-0,005722476;-0,016892294;-0,00474095;0,019512814;0,022593753;0,002393777;-0,015372685;-0,009430929;0,001339585;-0,00691227;-0,006978357
20/02/2023;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/02/2023;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22/02/2023;-0,026055114;-0,007640153;-0,018776368;-0,010093813;-0,019785592;0,030751086;-0,028170877;-0,032435276;-0,032192273;-0,044233255;-0,015500743;-0,035426048;-0,037972277;-0,018720832
23/02/2023;0,030206846;-0,004704271;0,003783584;-0,004357305;0,002386377;0,00131579;-0,001865092;0,005479466;-0,00433035;0,053802706;0,010596715;-0,009756175;-0,003790528;0,004105528
24/02/2023;-0,022087722;-0,022211507;-0,031066736;-0,032547252;0;-0,01257046;0,000622084;-0,018753997;-0,014361783;-0,004773279;-0,014139082;-0,004210533;-0,005977892;-0,016818702
27/02/2023;0,006907165;0;-0,01293882;-0,009822519;0,004108558;0,008617886;0;0,003335189;0,005644418;-0,003194891;0,005331196;0,001405482;-0,003277461;-0,000826251
28/02/2023;-0,035419153;0,00328716;0,003545405;-0,00685717;0,029764102;-0,011284554;0,03122384;-0,025858664;-0,02918989;0,023195558;0,015121234;-0,009880109;0,012140363;-0,007397574
01/03/2023;0,002374358;0,044472146;-0,017053755;-0,007674635;-0,020527649;-0,008042939;0,017921627;-0,058633439;-0,042755608;0,000520969;0,030640953;-0,005689916;-0,039884798;-0,005229029
02/03/2023;-0,026433257;-0,00224467;-0,03334998;-0,014746096;-0,001497807;-0,004721763;0,028598389;-0,028170877;0;0,00778214;0,00166322;-0,005722476;-0,003380902;-0,010197562
03/03/2023;0,042119853;0,003365118;0,001239926;0,005458103;0,031614856;-0,004065046;0,032269995;-0,015019056;-0,013532006;0,015893695;-0,005083634;-0,00431345;-0,003582229;0,005216246
06/03/2023;0,0100659;-0,035911525;0,022463677;0,032890154;-0,008751879;0,020161973;0,002781643;0,039560165;0,024891968;0,018145659;-0,032471516;0,010035927;0,007340177;0,008000664
07/03/2023;-0,033689046;-0,00956387;0,002823152;0,02305792;-0,000628075;0,01649658;0,012696831;0,007246409;-0,008675396;-0,021202208;-0,013765057;-0,007158227;0,001299717;-0,004522039
08/03/2023;0,01266842;0,009099456;0,012407604;0,030415089;-0,006513312;0,043540808;-0,004398028;0,077540273;0,057940056;0,013178092;0,018663891;0,015681006;0,047352214;0,021943369
09/03/2023;-0,004336691;-0,013209614;-0,019277705;-0,003572708;-0,020658812;0,027805313;-0,009410532;0,007764875;0,011320876;-0,01164865;-0,04428768;-0,04483759;-0,000700437;-0,013885385
10/03/2023;-0,01312407;-0,003300333;-0,024216246;-0,029050699;-0,030590106;-0,030314725;0,05517895;-0,021217993;-0,027260008;-0,02684725;-0,014322045;-0,002962965;-0,018953186;-0,01392513
13/03/2023;-0,03213618;0,004123717;-0,012121361;-0,011115342;-0,010931509;0,010621781;-0,010582109;0,00786963;-0,005800854;-0,016886945;-0,010842377;0,011799547;-0,003099186;-0,004806443
14/03/2023;-0,01793583;-0,012660644;-0,003369843;-0,005979091;0,008710273;-0,024537249;0,038094875;-0,028394866;-0,024207921;0,011640343;0,013034082;0,00875918;-0,041590635;-0,001834279
15/03/2023;-0,017834868;-0,03058934;-0,002534856;0,014142402;-0,016818425;-0,000637146;-0,00102459;0,032864147;0,024207921;0,012545904;-0,05510548;0,024408965;0,007401506;-0,002499225
16/03/2023;-0,00343348;0,003676475;0,016362857;0,027698564;-0,00521484;0,015180557;0,024304994;-0,003350087;0,079495594;0,037220712;0,010526671;-0,012848142;0,053182568;0,007367066
17/03/2023;0,010690715;0,011916483;-0,029134423;-0,042590872;-0,009134569;-0,077639237;0,008964203;-0,036450505;-0,016857714;0,025205189;-0,014422619;-0,036580523;-0,037437478;-0,014148391
20/03/2023;-0,024979766;0,008185913;0,002567396;-0,017404904;-0,008293068;-0,03380798;-0,010967209;-0,054840916;-0,03333642;-0,075497983;-0,005897383;-0,001491425;-0,012727753;-0,010434959
21/03/2023;0,020289925;-0,008427693;0,020305266;0,003048783;-0,00649805;-0,002810965;0,016406035;0,024214258;0,003759403;0,007341407;0,01058054;-0,018072781;-0,018840513;0,000745242
22/03/2023;-0,002995936;-0,01253134;-0,005879899;-0,009174376;-0,001631132;-0,005645745;-0,004943164;-0,016888218;-0,048039977;-0,032929157;0,004122705;0,012084739;-0,001333192;-0,007727946
23/03/2023;-0,02297955;-0,026046369;-0,025166609;-0,035173614;-0,015037877;-0,063548212;0,01768219;-0,027128667;-0,098530583;-0,015782641;-0,008213094;-0,007535831;-0,038029644;-0,023158492
24/03/2023;-0,000438693;-0,011500917;0,003019196;0,011076063;0,009190591;-0,011376687;-0,001949318;0,031983046;-0,027901957;-0,006604317;0,011879773;0,016504501;0,024285462;0,009178253
27/03/2023;0,016967995;-0,001653839;0,017079834;0,017934204;-0,015126736;0,037429519;-0,002442004;0,014423327;-0,002236304;0,009343294;0,003653283;0,014771317;0,011227532;0,008475629
28/03/2023;0,017533056;0,010512414;0,00464626;-0,001546791;0,006882666;-0,002943343;0,006822639;0,030554668;0,01555011;-0,02044835;0,003639986;0,01166194;0,030015427;0,015081969
29/03/2023;0,013055566;0,014260937;0,009645703;0,005403332;0,018512538;0;0,022095039;-0,021053409;-0,023040781;0,002230899;-0,002862343;-0,001450327;-0,005167288;0,00598521
30/03/2023;0,00292459;0,016140312;0,027173348;0,029581224;-0,000464468;0,044676017;-0,003330957;0,030270064;0,025975486;0,014380779;0,031891403;0,017266616;0,035148041;0,018695184
31/03/2023;-0,021932554;-0,018876632;0,004862246;-0,015819539;-0,034262064;-0,00778214;-0,009097501;-0,07252137;-0,022972481;-0,019967386;-0,008269391;-0,010035927;-0,029886707;-0,017814564
03/04/2023;0,043394376;0,000249066;-0,029118317;-0,025376217;0,027035083;-0,031015829;-0,006272638;-0,059700265;-0,012066511;-0,031297007;0,004355861;0,008608375;-0,024658288;-0,003697561
04/04/2023;-0,009023851;-0,02867263;0,019778148;0,02081;-0,009166829;0,018868484;0,007234177;-0,015831465;0,042338295;0,008633147;-0,024728046;0,021202208;0,020719606;0,003572408
05/04/2023;0,00329083;-0,014845687;-0,000816327;0,008355537;-0,032884278;0;-0,053800291;0;0;-0,01326815;-0,030334406;-0,00139958;-0,00718221;-0,008790906
06/04/2023;-0,014478019;-0,001822443;-0,003271987;-0,014476443;-0,015244947;-0,000719166;-0,003556011;0,014521707;-0,016868753;-0,025288028;-0,00415177;-0,001401542;-0,010842132;-0,001547278
07/04/2023;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/04/2023;0,021027367;0,019099819;0,010595046;0,011446138;0,019141689;0;0,011636863;0,003924138;-0,026228555;0,022380204;0,027585911;0,00559442;-0,004026321;0,010114245
11/04/2023;0,045852162;0,051446676;0,031913358;0,051027705;0,033698971;0,09203471;0,030710685;0,089835931;0,066813835;0,019037206;0,051878261;0,032924785;0,087710885;0,041985515
12/04/2023;0,007377242;-0,021601233;0,006652343;-0,005059642;-0,008259634;0,037351412;-0,014247355;0,002383791;0,013404081;-0,00458191;-0,009676294;0,029257406;0,012249391;0,006343888
13/04/2023;0,006939118;-0,01361585;0;0,000724375;-0,02131562;0,001263424;0,002964429;0,007117468;0,031047682;-0,029713809;0,010463022;0,025874665;0,007794868;-0,004048423
14/04/2023;0,01031922;-0,008842908;0,014327447;-0,001449276;-0,020049571;-0,021053409;0,009818439;-0,033657023;-0,004084417;-0,019105059;0,008062888;0,005095552;-0,009018324;-0,001677939
17/04/2023;0,015469088;-0,011999123;-0,001924188;-0,004360472;-0,000741198;0,00898594;-0,001955991;-0,009828089;0,001363327;0,026763417;-0,005383407;-0,014075728;0,007804374;-0,00248428
18/04/2023;0,025139956;0,00856728;-0,000770713;-0,006576567;0,017396004;-0,015454268;0,007801112;-0,004950505;-0,002045688;0,016875582;0,001521334;-0,010362787;-0,017593298;0,001390902
19/04/2023;-0,032655963;-0,029590634;-0,015931948;-0,018498493;0,000485673;-0,031644038;0,008222537;-0,050901573;-0,064129049;-0,016875582;-0,018598267;-0,002607563;-0,036179935;-0,021424382
20/04/2023;0,006766943;-0,021072942;0,00273812;0,008921992;-0,021844039;0,003343367;-0,024873265;0,057085884;0,033634655;0,006434652;0,012452648;0,014258181;0,029997289;0,004358376
21/04/2023;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24/04/2023;0,01892801;-0,036834064;-0,009024978;-0,008175445;-0,015756234;0,005326244;-0,002967361;-0,004944386;0,017440275;-0,00291971;-0,029396591;0,003853569;-0,000355467;-0,004034696
25/04/2023;-0,004052317;-0,027615167;0,009024978;0,022141126;-0,022174988;-0,012024193;-0,018495903;-0,066605919;-0,018144252;-0,014727807;-0,035614812;0,005115101;-0,005311482;-0,007013609
26/04/2023;-0,012630183;0,003849723;-0,010208177;-0,014706147;-0,014015283;-0,006743114;-0,008105414;0,023561299;0,007017573;-0,014345733;-0,003716647;0,001274697;0,007087555;-0,008835559
27/04/2023;-0,024599159;0,020982253;0,017602645;0,019076147;-0,006818804;0,028678191;-0,024196805;0,041804694;0,029626693;0,0243842;0,011108757;0,011399743;0,018199424;0,005956202
28/04/2023;-0,096460266;0,008879082;0,005028052;0,0065194;0,046280753;0,015655897;0,011914153;0,041318149;0,034693273;0,05041159;0,029796642;0,010025147;0,006409221;0,014548451
01/05/2023;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02/05/2023;-0,04134956;-0,040304173;-0,040147068;-0,014545711;0,021869659;-0,015655897;-0,010352059;-0,033901552;0,018194134;-0,028905384;-0,030238631;0;-0,034738926;-0,024276219
03/05/2023;-0,003524233;-0,007795622;-0,001607717;0,007299302;-0,014360237;-0,020591893;-0,025291127;-0,007416598;0,020395863;0,013706668;0,011428696;-0,018880359;0,011017136;-0,001274862
04/05/2023;0,015762148;-0,031505624;0,008012863;0,023006047;-0,012547216;0,042056132;-0,102163923;0,026929412;-0,000631114;0,017988119;-0,042154305;0,010113866;0,016615329;0,003699052
05/05/2023;0,041690427;0,032085166;0,036438899;0,048553225;0,049511405;0,027294617;-0,025135973;0,106446882;0,022472856;0,018217451;0,045354308;-0,012658397;0,012941408;0,028692877
08/05/2023;0,021027367;0,013380532;0,013756426;0,036561068;0,006229057;0,000625978;-0,006079046;-0,010917139;-0,037099508;-0,026609109;0,009251295;-0,014111844;-0,002913218;0,00846321
09/05/2023;0,003258659;0,010237541;0,006053745;-0,009839371;-0,008876153;0,003124026;0,003044142;0,027072579;0,007657983;-0,000561956;0,005595825;0,015384919;0,012813101;0,010053857
10/05/2023;-0,002442998;-0,018993788;0,014604266;0,001975634;0,004567865;0,023428938;0,02164847;0,037740328;0,007599783;-0,02793;-0,031934876;0,011385322;0,018824999;0,00311845
11/05/2023;0,036032721;-0,019655579;0,009619016;0,013072082;-0,002882539;0,015719792;0,015934241;0,024391453;0,049240716;0;-0,010295082;-0,010113866;0,029369283;0,007493523
12/05/2023;0,03173641;0,001028731;-0,009247338;0,004535155;0,02071256;-0,01085656;0,027145762;-0,00402415;0,002998503;-0,069405839;0,00580402;-0,012787898;-0,005031232;0,001914358
15/05/2023;-0,02273263;0,014292208;0,003709203;0,015394788;0,011013585;0,012654583;0,005681833;-0,001008573;0,03471958;0,001857011;0,006557077;0;-0,00438425;0,005198157
16/05/2023;0,02463558;-0,020776168;-0,003337663;-0,008309412;0,01847201;-0,005403796;0,011267725;-0,032823459;-0,032327235;0,003087375;-0,044822615;-0,009049836;-0,002133632;-0,007692048
17/05/2023;-0,02463558;0,032579961;0,009979754;0,004482877;0,000457457;0,008393335;0,01390843;0,024718045;0,020107123;-0,001233806;0,032461519;-0,013072082;0,018153751;0,011635775
18/05/2023;0,005828655;0,001430002;-0,003684603;0,003189795;0,036375811;0,020680205;-0,001105583;0,02113818;0,013376181;0,012270093;0,00332779;-0,00395518;0,011023418;0,005907151
19/05/2023;0,004252858;-0,011064126;-0,008154233;0,023915551;0,00154236;0,00291971;-0,003324103;0,008924204;-0,031692793;0,035932009;-0,00497093;-0,001321877;0,005871092;0,005759957
22/05/2023;-0,011641575;-0,016168148;-0,019162713;-0,010000083;-0,005298026;0,013897155;0,000554785;0,005905529;-0,014414664;0,008201569;0,041055186;-0,002649008;0;-0,004809891
23/05/2023;0,024292693;-0,022873417;0,00793505;0,008132669;0,014938766;0,005162042;-0,0150883;-0,031906994;0,006031381;-0,009378732;-0,001962897;0,011865663;-0,004914093;-0,002585519
24/05/2023;0,015123162;-0,022947592;-0,005661461;-0,031005331;-0,028083659;0,00797725;-0,021053409;-0,044543873;0,014328603;-0,050116131;-0,023467744;-0,011865663;-0,005098586;-0,010323321
25/05/2023;-0,007532992;-0,003079294;0,030932222;0,035357218;-0,010596424;0,06002352;0,038911027;0,054624604;0,062053218;0,017188882;-0,010257006;0,018397365;0,01991039;0,011467501
26/05/2023;0,013145729;0,022565373;-0,00773627;0;0,027496982;0,005330503;0,021882711;0,030619676;0,02258427;-0,001827597;0,030508773;0;0,004685684;0,00770397
29/05/2023;-0,004112924;-0,007566622;-0,004447746;0,001239926;0,000661303;-0,00106383;0,017699577;-0,00487568;0,003262646;0,00060957;-0,000384689;0,002600782;-0,000156357;-0,005171887
30/05/2023;-0,011303813;-0,023827121;-0,014216476;-0,02763995;-0,005745872;-0,012855024;0,003714517;0,007789718;-0,025289968;0;-0,02557435;-0,018349139;-0,016014717;-0,012461332
31/05/2023;-0,010283846;-0,007338623;-0,007944055;-0,012175735;-0,007563996;0,006983644;0,007387896;0,003872222;0,058920039;0,023487981;-0,014512456;-0,018692133;-0,018684638;-0,005816435
01/06/2023;0,031652982;0,020935866;0,013954592;0,017258338;0,004900879;0,014350499;0,02287002;0,025752496;0,02693068;-0,023487981;0,013278162;0,004034975;0,054731605;0,020371584
02/06/2023;0,008127123;0,041779179;0,014501091;0,016342287;0,031067911;0,013106348;0,001540437;0,006569709;-0,034835859;0,021700671;0,031989505;0,001341382;0,009412229;0,017869469
05/06/2023;0,010613091;-0,008276725;0,00221239;0,017918305;0,008366454;-0,003652496;-0,002054443;-0,002810306;0,003169575;0,006537913;-0,000813728;0,002677378;0,005133925;0,00122679
06/06/2023;0,020894132;0,003259745;0,006973785;0,015796197;0,002773335;0,017617036;0,005128216;0,031396854;0,020877585;0,042905131;-0,002397163;0,011960275;0,019506101;0,016839166
07/06/2023;0,028814362;0,01570444;0,002921843;-0,000602954;-0,023931292;0,005633818;-0,015983841;0,010850016;0,057215804;0,002267575;0,007603145;0,017027261;-0,003695435;0,007632081
08/06/2023;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/06/2023;0,047684435;-0,004524564;0,013763347;0,016746803;-0,012957247;-0,009751168;0,013935709;0,005381179;0,011639317;0,004519782;0,004325616;0,035718083;0,009279401;0,013172403
12/06/2023;0,017351884;-0,018305796;-0,010850016;-0,008338345;0,031762513;-0,014022562;0,008167478;0,00979091;0,005289745;0,014549781;-0,006710317;-0,003766483;-0,014018817;0,002704095
13/06/2023;-0,065382759;0,010522513;0,011209664;0,001195457;0,007466701;-0,016346264;0,020629662;-0,014273213;-0,027225794;0,004987542;0,000763723;-0,011385322;-0,021197726;-0,005072058
14/06/2023;0,042068618;0,017391743;0,013571637;0,006549592;-0,008537939;0,020000667;0,015810606;0,023091612;0,022899904;-0,000552944;0,034791825;0,005076153;0,018954332;0,019728772
15/06/2023;-0,023870691;0,007793372;0,013039832;0,002962965;0,035586448;0,012943489;0,00732604;0,015679764;0,007199455;0,007713537;-0,004618946;-0,002534856;-0,006579663;0,001277688
16/06/2023;0,00847032;0,00158012;0,003146306;0,002954212;-0,000827815;-0,020265697;-0,020649701;0,017987637;0,013773668;-0,018837122;0,001156738;-0,014057739;-0,023684455;-0,003887568
19/06/2023;0,025975486;-0,003882942;0,013520747;0,01754431;-0,012500163;0,019751162;0,003471365;0,001696353;-0,011862535;0,037864606;0,010716934;0,007692346;0,038287186;0,009214361
20/06/2023;0,004918849;-0,026130966;-0,009688657;0,002316156;-0,005465643;-0,007231436;-0,047652198;-0,001696353;0,003811343;0,040628115;-0,014191171;0,008900249;-0,008172807;-0,001965591
21/06/2023;0,041018246;-0,010108604;0,009688657;-0,002316156;-0,020443642;0,028113275;-0,077147974;0,021000352;-0,020173595;-0,023542809;-0,008153802;-0,003804697;0,0046166;0,006647676
22/06/2023;-0,012638399;-0,005393271;-0,009688657;-0,026433257;-0,013428835;-0,034353545;-0,03191154;-0,006672252;-0,002915454;-0,005840208;-0,019272242;-0,024438515;0,006951796;-0,012417392
23/06/2023;-0,04188244;-0,010115584;-0,003134253;-0,012578782;0,00174292;0,027272079;0,002313477;0,006672252;0,023564447;-0,089046557;-0,001193061;0,049533935;-0,005179552;0,000360639
26/06/2023;0,022296006;0,002122178;-0,001396161;-0,004833846;-0,007209207;-0,002032521;-0,014547827;-0,020151815;-0,032853196;-0,0313357;0,007895404;-0,016240207;0;-0,006189631
27/06/2023;-0,00781254;0,011891462;-0,01124002;-0,008515867;-0,017026393;-0,033620958;0,021456317;-0,000848536;-0,017839918;0,024326326;0,003546858;-0,011399743;-0,013874337;-0,006108453
28/06/2023;0,009432498;-0,032081809;-0,005667745;-0,016631119;-0,015054773;0;0,042129229;0,008453136;-0,0010005;-0,043120453;-0,015461406;-0,003828977;-0,003309635;-0,007186495
29/06/2023;0,004521972;0,01213253;0,012005794;0,004338402;-0,002720473;0,038694536;0,013657683;0,024938948;0,041662482;0,06457677;0,009970267;0,032707318;0,028973264;0,014475717
30/06/2023;-0,049547783;-0,019888114;-0,002460026;0,017167804;0,003851823;0,018551547;0,005950788;-0,014888612;0,03165868;0,001719691;-0,008341525;0,025658097;0,002922068;-0,002500534
03/07/2023;0,018453803;0,030818844;0,018822445;0,01268516;0;-0,009483475;-0,007579896;0,005816385;0,014774045;0,008554372;0,035269561;-0,01458106;0,009151278;0,013339544
04/07/2023;0,002324424;-0,004995091;-0,006234866;-0,007228947;0,011467242;-0,010587444;-0,005449605;-0,002488595;-0,001375831;-0,003982936;-0,001942556;0;-0,002604036;-0,004996133
05/07/2023;-0,001327581;-0,008840173;0,008649077;0,001812142;-0,006279455;0,025026331;0,024292693;0,018922819;0,010499982;0,035838102;-0,003849994;-0,006138755;0,013398548;0,003963034
06/07/2023;-0,015395217;-0,007221357;-0,01492306;-0,024436158;-0,007678448;-0,015944533;-0,008032172;-0,02558951;-0,016945677;-0,030153038;-0,009760731;-0,002466092;-0,009052579;-0,017922293
07/07/2023;-0,005071862;0,009362358;0,018705083;0,006779687;0,009027369;0,055678442;-0,020092992;0,005004181;0,034055504;0,006216465;0,02204726;0;0,012768216;0,012460105
10/07/2023;0,001693481;-0,015394393;-0,006541597;0,000614062;-0,010842663;-0,015318634;-0,005500564;-0,025275145;-0,020293819;-0,010192614;0,005722018;-0,007434978;-0,005859476;-0,00806919
11/07/2023;-0,013628831;0,032359356;-0,017773599;0,000613685;0,000454133;-0,014088161;-0,008307996;-0,015477523;0,000455477;-0,018960637;0,00268946;0,006199648;-0,003737513;-0,003286146
12/07/2023;0,000685871;0,007034378;-0,005995433;-0,009245058;0,002946846;0,01312291;-0,014566084;-0,029905483;-0,001367054;0,086624605;0,020635081;-0,006199648;0,010455788;0,000943704
13/07/2023;0,015646578;0,022999687;0,010906001;0,024466052;0,004291367;0,08334298;0,013453118;-0,022574322;-0,001825651;0,027283959;0,017329464;0,012361097;-0,00114523;0,013484334
14/07/2023;-0,019768878;0;-0,010552331;-0,012770012;0,004048589;-0,027929743;-0,028807414;-0,021228301;-0,039129351;-0,016175672;-0,008096854;0,001227747;-0,023668286;-0,013110041
17/07/2023;-0,00206754;-0,01113891;0,019261671;0,015786606;-0,003372684;0,003192705;0,002861232;0,01113184;0,038672417;-0,01430488;0,003704525;-0,007389196;0,013055701;0,004314168
18/07/2023;-0,005534431;-0,006357676;-0,01961534;-0,001808864;0,003821518;0,014466798;-0,010338978;-0,005550431;0,006378154;-0,028140385;0,009855749;-0,01369032;-0,002014245;-0,003204857
19/07/2023;0,009321663;-0,002673401;-0,010668664;-0,003627574;-0,024989942;-0,010376813;0,004033425;-0,022515022;-0,005464494;-0,000548998;-0,003668126;0,001252348;0,003171686;-0,002456486
20/07/2023;0,001030397;0,00222833;0,018420641;0,00060551;0,004132237;0,00135962;-0,012149412;0,003787883;-0,007332755;-0,008825209;0,003275756;-0,002506267;0,007462184;0,004505536
21/07/2023;0,018704847;0,006065556;0,017742681;0,032164774;0,009349059;0,013942209;0,024721006;0,038020342;0,005504601;0,002766253;-0,010961176;0,017413375;0,004982115;0,01790961
24/07/2023;0,020674294;0,029787891;-0,015989218;-0,027333847;0,021554494;0,011545421;0,042796194;0,022493076;0,001371429;-0,011670041;0,028981239;0,002463055;-0,011143777;0,00931392
25/07/2023;0,022839492;0,030454913;0,002100106;-0,003621006;0,004653748;0,036840569;-0,008743225;0,004438534;0,021243737;0,00223339;0,034391082;0,018282045;-0,020188561;0,005474281
26/07/2023;0;-0,003477781;0,005578815;0,010225653;0,02704636;0,003398474;-0,001098298;0,000885348;0,001787311;0,017689792;0,001695091;0,033257222;-0,001622204;0,004519075
27/07/2023;-0,053332724;-0,018849904;-0,022504466;-0,023003436;0,015586949;-0,007235614;-0,003853569;-0,007104826;-0,002682165;-0,008805781;-0,019816672;-0,03688699;-0,028321855;-0,021198401
28/07/2023;0,01251073;-0,040425642;0,014825545;0,010962351;0,000211842;0,005112921;0,013150874;-0,011654099;0,018186352;0,021870746;-0,00350337;0,001211387;0,008888141;0,001644373
31/07/2023;0,044364101;0,022370989;0,00349773;0,009044379;0,018052547;0,012249361;0,007592227;0,013435043;0,004823513;0,015562428;0,030194902;0,01203384;0,00716763;0,01450378
01/08/2023;-0,016529302;-0,013978096;0,002441152;-0,002403847;0,006428223;-0,012674441;0,012882626;0,017637141;0,010443959;0,012698583;-0,003081667;0,008338345;0,004145115;-0,005712307
02/08/2023;-0,002290202;-0,016409563;-0,00313972;0,003003907;-0,010179791;0,024360717;-0,004275795;-0,001749782;0,015890392;0,024923408;-0,013798466;0,014134511;0,002229456;-0,003218991
03/08/2023;0,012693417;0,006240733;-0,007716629;-0,007224595;0,035890246;0,027421403;-0,013480927;-0,01588736;0,01017389;0,008171649;-0,009432253;-0,001170275;-0,013843224;-0,002260976
04/08/2023;-0,030205842;0,000740357;-0,018479559;-0,068777098;0,012611517;0,008442261;-0,05123615;0,010619569;0,01755898;0,011128087;-0,014851548;0,004672906;0,004490879;-0,008980647
07/08/2023;0,006313362;0,005019943;-0,00792226;-0,007145207;0,00496082;-0,003207701;0,021481889;-0,0168668;-0,035002519;-0,021867131;-0,010399303;0,005810592;-0,009455766;-0,001073143
08/08/2023;0,000993213;-0,006501205;-0,002171554;0,004552853;-0,015358834;0,002807301;0,008354267;0,007136516;0,010247741;0,001027749;-0,030347882;0,001158078;-0,000302613;-0,002425969
09/08/2023;0,007910391;-0,009083526;-0,003629768;-0,005204956;-0,009086383;-0,004012846;0;-0,039896497;-0,014548823;-0,010844413;-0,041271082;0,004618946;-0,002257354;-0,005738734
